timestamp,cpu_temp_C,cpu_freq_MHz,throttled,cdsp_state,cdsp_processing_load,cdsp_buffer_level,cdsp_clipped,cdsp_cpu_pct,reaper_cpu_pct,pipewire_cpu_pct,mem_used_MB,mem_available_MB
2026-03-08T19:29:43+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.33,515,0,23.00,0.00,0.00,1364,2432
2026-03-08T19:29:53+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.09,516,0,22.00,0.00,0.00,1374,2422
2026-03-08T19:30:04+01:00,72.5,1500,0x0,ProcessingState.RUNNING,20.38,515,0,25.00,0.00,0.00,1369,2427
2026-03-08T19:30:14+01:00,73.5,1500,0x0,ProcessingState.RUNNING,18.80,505,0,23.00,0.00,0.00,1373,2423
2026-03-08T19:30:25+01:00,73.5,1500,0x0,ProcessingState.RUNNING,20.33,505,0,21.00,0.00,0.00,1371,2424
2026-03-08T19:30:35+01:00,72.5,1500,0x0,ProcessingState.RUNNING,23.53,525,0,21.00,0.00,0.00,1373,2423
2026-03-08T19:30:46+01:00,71.5,1500,0x0,ProcessingState.RUNNING,19.76,521,0,20.00,0.00,0.00,1361,2435
2026-03-08T19:30:57+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.90,519,0,22.00,0.00,0.00,1367,2428
2026-03-08T19:31:07+01:00,72.0,1500,0x0,ProcessingState.RUNNING,20.16,546,0,23.00,0.00,0.00,1359,2437
2026-03-08T19:31:18+01:00,72.0,1500,0x0,ProcessingState.RUNNING,18.41,546,0,23.00,0.00,0.00,1371,2424
2026-03-08T19:31:29+01:00,72.5,1500,0x0,ProcessingState.RUNNING,20.32,537,0,22.00,0.00,0.00,1369,2426
2026-03-08T19:31:39+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.45,554,0,20.00,0.00,0.00,1370,2426
2026-03-08T19:31:50+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.53,538,0,23.00,0.00,0.00,1374,2422
2026-03-08T19:32:00+01:00,72.0,1500,0x0,ProcessingState.RUNNING,17.53,541,0,22.00,0.00,0.00,1367,2429
2026-03-08T19:32:11+01:00,72.5,1500,0x0,ProcessingState.RUNNING,26.00,537,0,23.00,0.00,0.00,1369,2426
2026-03-08T19:32:22+01:00,72.5,1500,0x0,ProcessingState.RUNNING,24.19,537,0,23.00,0.00,0.00,1370,2426
2026-03-08T19:32:32+01:00,72.5,1500,0x0,ProcessingState.RUNNING,30.53,543,0,21.00,0.00,0.00,1370,2425
2026-03-08T19:32:43+01:00,72.5,1500,0x0,ProcessingState.RUNNING,15.81,555,0,21.00,0.00,0.00,1369,2427
